Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text
2198,22.0,0.4318000078201294,"covid, get, tell, people, make, go, know, say, work, help","['know', 'covid', 'residency', 'big', 'thing', 'get', 'see', 'department', 'member', 'round', 'staff', 'tech', 'big', 'reason', 'choose', 'dal']"
2199,22.0,0.3549000024795532,"covid, get, tell, people, make, go, know, say, work, help","['disturb', 'news', 'care', 'home', 'plymouth', 'approach', 'home', 'offer', 'covid', 'vaccination', 'staff', 'eventually', 'manager', 'find', 'attend', 'walk', 'centre', 'staff', 'organise', 'appointment', 'sound', 'right']"
2200,22.0,0.35190001130104065,"covid, get, tell, people, make, go, know, say, work, help","['flight', 'get', 'cancel', 'due', 'covid', 'last', 'year', 'march', 'th', 'tell', 'gon', 'take', 'month', 'request', 'simple', 'credit', 'book', 'future', 'flight', 'fast', 'forward', 'month', 'still', 'sign', 'refund', 'credit', 'back', 'think']"
2201,22.0,0.41780000925064087,"covid, get, tell, people, make, go, know, say, work, help","['twitter', 'let', 'share', 'website', 'link', 'serious', 'info', 'ireland', 'sundayvibe', 'covid', 'coronavirus', 'covidvaccine']"
2202,22.0,0.3750999867916107,"covid, get, tell, people, make, go, know, say, work, help","['terrible', 'nightmare', 'cnn', 'announce', 'vaccine', 'tourism', 'come', 'florida', 'people', 'state', 'world', 'travel', 'fl', 'get', 'covid', 'vaccination', 'million', 'american', 'leave', 'behind', 'reassure', 'dream']"
2203,22.0,0.41990000009536743,"covid, get, tell, people, make, go, know, say, work, help","['cciv', 'make', 'forget', 'covid', 'day', 'work', 'miracle', 'mindset', 'realize', 'covid', 'situation', 'affect', 'forgot', 'cciv', 'consuming', 'thought', 'work', 'ppl', 'ill', 'gladly', 'take', 'loss', 'work']"
2204,22.0,0.4602000117301941,"covid, get, tell, people, make, go, know, say, work, help","['make', 'infuriate', 'neighbour', 'die', 'covid', 'daughter', 'live', 'refuse', 'isolate', 'neighbour', 'help', 'sew', 'work', 'neighbour', 'refuse', 'isolate', 'report', 'know', 'snitch', 'get']"
2205,22.0,0.45019999146461487,"covid, get, tell, people, make, go, know, say, work, help","['help', 'want', 'change', 'start', 'covid', 'want', 'get', 'toxic', 'relationship', 'hungry', 'cry', 'night', 'miserable', 'leave', 'quarantine', 'due', 'covid', 'cashapp', 'jamiebabii', 'help']"
2206,22.0,0.39719998836517334,"covid, get, tell, people, make, go, know, say, work, help","['give', 'valid', 'covid', 'ghana', 'september', 'country', 'serious']"
2207,22.0,0.47360000014305115,"covid, get, tell, people, make, go, know, say, work, help","['help', 'covid', 'cost', 'small', 'business', 'home', 'go', 'street', 'sleep', 'soon', 'need', 'get', 'week', 'hotel', 'whominati']"
2208,22.0,0.42309999465942383,"covid, get, tell, people, make, go, know, say, work, help","['covid', 'vaccine', 'roll', 'world', 'nuh', 'know', 'pnp', 'comrade', 'dem', 'guh', 'tek', 'family', 'go', 'stick', 'imperialist']"
2209,22.0,0.3095000088214874,"covid, get, tell, people, make, go, know, say, work, help","['bother', 'medical', 'amp', 'nursing', 'profession', 'well', 'aware', 'past', 'month', 'shock', 'mortality', 'rate', 'trust', 'suggest', 'go', 'prospective', 'covid', 'guarantee', 'come', 'box', 'silence', 'deafen']"
2210,22.0,0.3709000051021576,"covid, get, tell, people, make, go, know, say, work, help","['great', 'session', 'member', 'stockton', 'afro', 'carribean', 'association', 'covid', 'play', 'sunday', 'football', 'guy', 'good', 'engagement', 'co', 'production', 'community', 'action', 'defeatcovid', 'doyourbit']"
2211,22.0,0.3806000053882599,"covid, get, tell, people, make, go, know, say, work, help","['really', 'scared', 'sister', 'positive', 'antigen', 'test', 'last', 'january', 'get', 'swab', 'say', 'test', 'quarantine', 'room', 'result', 'come', 'today', 'negative', 'covid', 'get', 'accept', 'also', 'mba', 'la', 'salle', 'char', 'thank', 'lord']"
2212,22.0,0.34940001368522644,"covid, get, tell, people, make, go, know, say, work, help","['trump', 'office', 'let', 'prophecy', 'month', 'covid', 'poof']"
2213,22.0,0.35910001397132874,"covid, get, tell, people, make, go, know, say, work, help","['january', 'host', 'national', 'covidmemorial', 'honor', 'life', 'lose', 'covid', 'wherever', 'join', 'light', 'candle', 'honor', 'family_member', 'neighbor', 'love']"
2214,22.0,0.43709999322891235,"covid, get, tell, people, make, go, know, say, work, help","['get', 'infected', 'covid', 'sit', 'wish', 'fast', 'recovery', 'good', 'health']"
2215,22.0,0.3617999851703644,"covid, get, tell, people, make, go, know, say, work, help","['fact', 'robbed', 'summer', 'covid', 'really', 'sit', 'well', 'mentally']"
2216,22.0,0.4325999915599823,"covid, get, tell, people, make, go, know, say, work, help","['business', 'ruin', 'covid', 'make', 'loss', 'owe', 'lakh', 'advise']"
2217,22.0,0.41780000925064087,"covid, get, tell, people, make, go, know, say, work, help","['reference', 'give', 'contact', 'make', 'trip', 'refund', 'pnr', 'mfjn', 'cancellation', 'air', 'ticket', 'due', 'covid', 'pendemic']"
2218,22.0,0.41179999709129333,"covid, get, tell, people, make, go, know, say, work, help","['guy', 'bring', 'world', 'die', 'covid', 'rest', 'peace', 'doctor', 'takeo', 'sato']"
2219,22.0,0.32760000228881836,"covid, get, tell, people, make, go, know, say, work, help","['say', 'phone', 'battery', 'low', 'coming', 'visit', 'first', 'time', 'really', 'wish', 'phone', 'switch', 'want', 'covid']"
2220,22.0,0.42309999465942383,"covid, get, tell, people, make, go, know, say, work, help","['luz', 'stop', 'talk', 'delight', 'honey', 'version', 'favourite', 'buy', 'get', 'stop', 'return', 'corona', 'covid', 'take']"
2221,22.0,0.3709000051021576,"covid, get, tell, people, make, go, know, say, work, help","['mr', 'coleman', 'arrest', 'take', 'coronavirus', 'trial', 'bite', 'hollow', 'tooth', 'fill', 'covid', 'vaccine', 'dammit', 'happen']"
2222,22.0,0.3910999894142151,"covid, get, tell, people, make, go, know, say, work, help","['report', 'often', 'possible', 'zoe', 'app', 'always', 'astounded', 'think', 'report', 'daily', 'inform', 'day', 'pass', 'life', 'go', 'covid']"
2223,22.0,0.3456000089645386,"covid, get, tell, people, make, go, know, say, work, help","['seriously', 'record', 'flu', 'pneumonia', 'covid', 'show', 'proof', 'need', 'datum', 'reference', 'reason', 'believe', 'matter', 'priority', 'come', 'infectious', 'rate', 'mean', 'flu', 'pneumonia']"
2224,22.0,0.40299999713897705,"covid, get, tell, people, make, go, know, say, work, help","['doubt', 'covid', 'number', 'drop', 'let', 'tell', 'indaba', 'ongayazi', 'people', 'go', 'testing', 'believe', 'get', 'admit', 'hospital', 'die', 'feel', 'symptom', 'go', 'straight', 'steaming', 'treatment']"
2225,22.0,0.38179999589920044,"covid, get, tell, people, make, go, know, say, work, help","['favorite', 'excuse', 'get', 'dude', 'try', 'take', 'hike', 'work', 'making', 'laugh', 'night', 'make', 'bomb', 'ass', 'drink', 'corona', 'virus', 'thank', 'hahahahahha']"
2226,22.0,0.34790000319480896,"covid, get, tell, people, make, go, know, say, work, help","['celtic', 'missing', 'top', 'player', 'tell', 'club', 'league', 'miss', 'number', 'even', 'michael', 'stewart', 'afraid', 'criticise', 'ranger', 'never', 'player', 'isolate', 'positive', 'covid', 'test', 'jump', 'bandwagon', 'kick', 'celtic']"
2227,22.0,0.4519999921321869,"covid, get, tell, people, make, go, know, say, work, help","['idk', 'common_sense', 'tell', 'lock', 'make', 'sense', 'respect', 'spread', 'covid', 'suspicious', 'tell', 'otherwise']"
2228,22.0,0.4871000051498413,"covid, get, tell, people, make, go, know, say, work, help","['sadden', 'inform', 'lose', 'member', 'community', 'willow', 'estate', 'ltc', 'home', 'due', 'covid', 'deep', 'condolence', 'family', 'friend']"
2229,22.0,0.42750000953674316,"covid, get, tell, people, make, go, know, say, work, help","['mine', 'fokol', 'meeting', 'requirement', 'covid', 'kill']"
2230,22.0,0.3549000024795532,"covid, get, tell, people, make, go, know, say, work, help","['nostalgically', 'listen', 'gun', 'amp', 'rose', 'today', 'make', 'wonder', 'axl', 'rise', 'day', 'read', 'want', 'inevitable', 'disappointment', 'twitter', 'bleat', 'covid', 'trump', 'save', 'planet', 'great', 'art', 'betrayal']"
2231,22.0,0.4318000078201294,"covid, get, tell, people, make, go, know, say, work, help","['jackson', 'know', 'busy', 'keep', 'proud', 'proud', 'fan', 'help', 'jackson', 'really', 'need', 'help', 'fight', 'covid', 'beautiful', 'girlfriend', 'china', 'changsha', 'business', 'setback', 'help', 'jackson']"
2232,22.0,0.427700012922287,"covid, get, tell, people, make, go, know, say, work, help","['embassy', 'call', 'tell', 'go', 'back', 'singapore', 'get', 'covid', 'vaccine', 'injection', 'gon', 'tell', 'already']"
2233,22.0,0.3095000088214874,"covid, get, tell, people, make, go, know, say, work, help","['age', 'lack', 'serious', 'underlying', 'condition', 'current', 'dna', 'statistically', 'seem', 'save', 'bad', 'covid', 'consequence', 'take', 'potentially', 'dna', 'change', 'vaccine', 'bring', 'fast', 'possible']"
2234,22.0,0.4410000145435333,"covid, get, tell, people, make, go, know, say, work, help","['know', 'tell', 'say', 'pick', 'nose', 'way', 'enough', 'assume', 'cure', 'covid', 'active', 'ingredient', 'wash', 'powder']"
2235,22.0,0.4325999915599823,"covid, get, tell, people, make, go, know, say, work, help","['covid', 'make', 'crazy', 'year', 'leave']"
2236,22.0,0.3379000127315521,"covid, get, tell, people, make, go, know, say, work, help","['man', 'take', 'great', 'care', 'sick', 'covid', 'definitely', 'keeper']"
2237,22.0,0.31690001487731934,"covid, get, tell, people, make, go, know, say, work, help","['compilation', 'thread', 'journey', 'nak', 'kahwin', 'shasha', 'pandemic', 'covid', 'give', 'extra', 'year', 'case', 'happen', 'selangor', 'pasangan', 'live', 'shah', 'alam', 'rawang', 'klang', 'respectively']"
2238,22.0,0.3617999851703644,"covid, get, tell, people, make, go, know, say, work, help","['new', 'episode', 'resident', 'give', 'chill', 'mehn', 'covid', 'deadly', 'asf']"
2239,22.0,0.39719998836517334,"covid, get, tell, people, make, go, know, say, work, help","['recall', 'unnecessary', 'covid', 'business', 'sport', 'amp', 'school', 'restriction', 'reconsider', 'donation', 'election', 'campaigne']"
2240,22.0,0.3379000127315521,"covid, get, tell, people, make, go, know, say, work, help","['really', 'positive', 'time', 'suck', 'honest', 'whole', 'covid', 'annoying']"
2241,22.0,0.33709999918937683,"covid, get, tell, people, make, go, know, say, work, help","['want', 'send', 'much', 'love', 'try', 'regard', 'covid', 'message', 'impact', 'struggle', 'mental_health', 'take', 'care', 'sun', 'shine', 'amp']"
2242,22.0,0.38179999589920044,"covid, get, tell, people, make, go, know, say, work, help","['people', 'tell', 'need', 'mask', 'cause', 'corona', 'virus', 'nigeria', 'simply', 'tell', 'wear', 'cause', 'say', 'god', 'forbid', 'mind', 'ofc']"
2243,22.0,0.3379000127315521,"covid, get, tell, people, make, go, know, say, work, help","['complete', 'agreement', 'never', 'convince', 'labour', 'government', 'handle', 'covid', 'pandemic', 'noticeably', 'well']"
2244,22.0,0.34940001368522644,"covid, get, tell, people, make, go, know, say, work, help","['conference', 'covid', 'much', 'technological', 'development', 'dislike', 'zoom', 'skype', 'webex', 'conference', 'presentation', 'kind', 'presenter', 'like', 'physically', 'ground', 'present', 'also', 'observe', 'audience']"
2245,22.0,0.3183000087738037,"covid, get, tell, people, make, go, know, say, work, help","['big', 'fan', 'jackson', 'email', 'address', 'live', 'china', 'changsha', 'kaifu', 'district', 'really', 'sad', 'upset', 'really', 'care', 'love', 'much', 'fighting', 'covid', 'help']"
2246,22.0,0.4047999978065491,"covid, get, tell, people, make, go, know, say, work, help","['covid', 'crush', 'taste']"
2247,22.0,0.3467000126838684,"covid, get, tell, people, make, go, know, say, work, help","['go', 'blame', 'time', 'uk', 'banking', 'sector', 'covid', 'department', 'resolution', 'manager', 'complaint', 'say', 'come', 'back', 'day', 'day', 'far', 'count']"
2248,22.0,0.3183000087738037,"covid, get, tell, people, make, go, know, say, work, help","['slur', 'acid', 'really', 'funny', 'uk', 'new', 'variant', 'corona', 'call', 'british', 'virus', 'yet', 'ppl', 'fast', 'harass', 'scream', 'racial', 'slur', 'throw', 'acid', 'asian', 'people']"
2249,22.0,0.41519999504089355,"covid, get, tell, people, make, go, know, say, work, help","['serious', 'doubt', 'test', 'trace', 'work', 'properly', 'colleague', 'app', 'claim', 'receive', 'text', 'isolate', 'yet', 'app', 'work', 'tested_positive', 'long', 'nhs', 'covid', 'app', 'tell']"
2250,22.0,0.3788999915122986,"covid, get, tell, people, make, go, know, say, work, help","['party', 'last', 'night', 'consistent', 'people', 'take', 'covid', 'vaccine', 'young', 'black', 'people']"
2251,22.0,0.4578000009059906,"covid, get, tell, people, make, go, know, say, work, help","['agitate', 'personally', 'know', 'people', 'relent', 'inform', 'public', 'give', 'opportunity', 'severity', 'covid', 'hasty', 'say', 'say', 'ask']"
2252,22.0,0.4099999964237213,"covid, get, tell, people, make, go, know, say, work, help","['still', 'believe', 'exist', 'covid', 'kill', 'million', 'world', 'anyway', 'heal', 'thank']"
2253,22.0,0.3456000089645386,"covid, get, tell, people, make, go, know, say, work, help","['really', 'hard', 'sorry', 'hear', 'lose', 'last', 'uncle', 'amp', 'reluctant', 'hug', 'covid', 'walk', 'grave', 'stumble', 'amp', 'cousin', 'catch', 'give', 'massive', 'hug', 'bawl', 'baby']"
2254,22.0,0.3878999948501587,"covid, get, tell, people, make, go, know, say, work, help","['read', 'morning', 'make', 'stop', 'think', 'hear', 'much', 'complain', 'general', 'population', 'restriction', 'bring', 'covid', 'impact', 'live', 'nowhere', 'impact', 'day', 'health', 'care', 'worker']"
2255,22.0,0.3790000081062317,"covid, get, tell, people, make, go, know, say, work, help","['mr', 'president', 'nana', 'addo', 'dankwa', 'akufo', 'addo', 'friend', 'nii', 'amah', 'authorise', 'strict', 'enforcement', 'covid', 'protocol', 'possibly', 'night', 'curfew', 'accra', 'kumasi', 'tdi', 'current', 'surge', 'covid', 'case', 'alarming', 'afford', 'casualty']"
2256,22.0,0.4099999964237213,"covid, get, tell, people, make, go, know, say, work, help","['friend', 'mine', 'marry', 'exotic', 'dancer', 'together', 'year', 'never', 'stop', 'dance', 'divorce', 'try', 'set', 'friend', 'dancer', 'covid']"
2257,22.0,0.3750999867916107,"covid, get, tell, people, make, go, know, say, work, help","['babas', 'pigeon', 'refuse', 'fly', 'line', 'covid', 'protocol']"
2258,22.0,0.3379000127315521,"covid, get, tell, people, make, go, know, say, work, help","['question', 'understand', 'vaccine', 'composition', 'pharmacological', 'classification', 'pharmacological', 'action', 'indication', 'contra', 'indication', 'warning', 'interaction', 'side_effect', 'special', 'precaution', 'respond', 'thank']"
2259,22.0,0.3467000126838684,"covid, get, tell, people, make, go, know, say, work, help","['let', 'guess', 'people', 'think', 'andrew', 'great', 'job', 'corona', 'virus', 'come', 'animal', 'china', 'mask', 'work']"
2260,22.0,0.41519999504089355,"covid, get, tell, people, make, go, know, say, work, help","['appreciate', 'people', 'open', 'post', 'social_media', 'get', 'covid', 'member', 'family', 'pessimist', 'always', 'sure', 'tell', 'truth']"
2261,22.0,0.35910001397132874,"covid, get, tell, people, make, go, know, say, work, help","['sometimes', 'wonder', 'survive', 'country', 'many', 'thing', 'chop', 'covid', 'shock', 'pass', 'even', 'care']"
2262,22.0,0.32760000228881836,"covid, get, tell, people, make, go, know, say, work, help","['people', 'want', 'see', 'covid', 'test', 'result', 'first', 'question', 'ask', 'haaa', 'way']"
2263,22.0,0.35679998993873596,"covid, get, tell, people, make, go, know, say, work, help","['man', 'say', 'avoid', 'tv', 'plague', 'hurt', 'probably', 'feel', 'tell', 'covid', 'hoax', 'time']"
2264,22.0,0.3467000126838684,"covid, get, tell, people, make, go, know, say, work, help","['pray', 'family', 'currently', 'quarantine', 'day', 'expose', 'covid', 'pray', 'daughter', 'asthma', 'worst', 'pray', 'hear', 'prayer']"
2265,22.0,0.33709999918937683,"covid, get, tell, people, make, go, know, say, work, help","['suddenly', 'dawn', 'never', 'go', 'hear', 'word', 'favorite', 'president', 'great', 'president', 'lincoln', 'time', 'favorite', 'stable', 'genius', 'person', 'come', 'china', 'covid', 'guy', 'kill', 'lot', 'trump', 'stupidity']"
2266,22.0,0.42309999465942383,"covid, get, tell, people, make, go, know, say, work, help","['still', 'support', 'promotion', 'visa', 'bypass', 'get', 'country', 'already', 'suffer', 'covid', 'pay', 'taxis', 'unfollow']"
